step,loss/policy,loss/value,loss/kl_penalty,loss/total,policy/approxkl,policy/clipfrac,value/error,value/clipfrac,objective/kl,objective/rewards,objective/returns,step_time,policy/learning_rate,value/learning_rate
108,0.015104166232049465,0.00647786445915699,0.0010253905784338713,-0.007617187686264515,-0.03593749925494194,0.05937499925494194,0.12291666865348816,0.05312500149011612,77.86666870117188,0.22499999403953552,-0.03541666641831398,38.1993,4.999410821643287e-06,9.998917835671344e-06
109,0.01718750037252903,0.005794270895421505,0.0010498047340661287,-0.010416666977107525,-0.01979166641831398,0.05286458507180214,0.10885416716337204,0.03697916492819786,70.4000015258789,0.28333333134651184,-0.01328125037252903,38.6145,4.999312625250502e-06,9.9987374749499e-06
110,0.015559895895421505,0.0078125,0.0010742187732830644,-0.006640625186264515,-0.01341145858168602,0.05364583432674408,0.13958333432674408,0.04921875149011612,75.73332977294922,0.19166666269302368,-0.01171875,38.7253,4.9992144288577155e-06,9.998557114228458e-06
111,0.015104166232049465,0.006640625186264515,0.0009643554803915322,-0.0074869790114462376,-0.01210937462747097,0.05442708358168602,0.12447916716337204,0.03828125074505806,76.80000305175781,0.18333333730697632,-0.07135416567325592,39.2546,4.99911623246493e-06,9.998376753507015e-06
112,0.02747395820915699,0.006901041604578495,0.0009928385261446238,-0.01953125,-0.02421874925494194,0.0885416641831398,0.12708333134651184,0.09166666865348816,80.0,0.22499999403953552,-0.02513020858168602,39.6747,4.999018036072145e-06,9.998196392785572e-06
113,0.02786458283662796,0.006087239366024733,0.0010823567863553762,-0.02057291753590107,-0.0377604179084301,0.109375,0.11041666567325592,0.09375,72.0,0.28333333134651184,-0.0012369791511446238,40.1627,4.998919839679359e-06,9.99801603206413e-06
114,0.02786458283662796,0.00768229179084301,0.0010742187732830644,-0.01914062537252903,-0.0325520820915699,0.11145833134651184,0.12708333134651184,0.0598958320915699,75.19999694824219,0.19166666269302368,-0.0364583320915699,40.4805,4.9988216432865734e-06,9.997835671342686e-06
115,0.02604166604578495,0.00696614570915699,0.0009847005130723119,-0.01822916604578495,-0.02473958395421505,0.09843750298023224,0.12343750149011612,0.05052083358168602,77.33333587646484,0.1666666716337204,-0.0403645820915699,40.6119,4.998723446893788e-06,9.997655310621244e-06
116,0.03463541716337204,0.0063802083022892475,0.0010050456039607525,-0.02721354179084301,-0.02890625037252903,0.12708333134651184,0.1145833358168602,0.0559895820915699,78.93333435058594,0.25833332538604736,-0.03567708283662796,40.8684,4.998625250501002e-06,9.9974749498998e-06
117,0.03333333507180214,0.0061848959885537624,0.0010579427471384406,-0.02630208246409893,-0.02447916753590107,0.1197916641831398,0.11145833134651184,0.05312500149011612,76.80000305175781,0.2750000059604645,-0.01549479179084301,41.1528,4.998527054108217e-06,9.997294589178358e-06
118,0.03750000149011612,0.006901041604578495,0.0010823567863553762,-0.02968749962747097,-0.02447916753590107,0.13750000298023224,0.11406250298023224,0.046875,73.5999984741211,0.20000000298023224,-0.01438802108168602,41.3608,4.998428857715431e-06,9.997114228456915e-06
119,0.03437500074505806,0.0061848959885537624,0.0009724934934638441,-0.02734375,-0.0234375,0.12395833432674408,0.11041666567325592,0.04843749850988388,74.66666412353516,0.15833333134651184,-0.0546875,41.5912,4.998330661322645e-06,9.996933867735472e-06
120,-4.1689192585181445e-05,0.01457868330180645,0.0012904575560241938,0.01590401865541935,-7.138933142414317e-05,0.00022234235075302422,0.2857142984867096,0.01897321455180645,141.7142791748047,0.0892857164144516,0.1674107164144516,22.3092,4.99823246492986e-06,9.996753507014029e-06
121,0.0013834635028615594,0.01210937462747097,0.0012532551772892475,0.011914062313735485,-0.014843749813735485,0.0037434895057231188,0.23229166865348816,0.02981770783662796,124.80000305175781,0.20000000298023224,0.1770833283662796,36.5726,4.998134268537075e-06,9.996573146292586e-06
122,0.0014322916977107525,0.008235677145421505,0.0013102213852107525,0.008105468936264515,-0.04583333432674408,0.05156249925494194,0.15833333134651184,0.03138021007180214,124.80000305175781,0.15000000596046448,0.0494791679084301,42.4217,4.9980360721442885e-06,9.996392785571143e-06
123,0.0018961589084938169,0.008984374813735485,0.0013020833721384406,0.00839843787252903,-0.05833333358168602,0.078125,0.1666666716337204,0.03697916492819786,124.26667022705078,0.24166665971279144,0.1458333283662796,44.1999,4.997937875751503e-06,9.9962124248497e-06
124,0.008138020522892475,0.011067708022892475,0.0013346354244276881,0.0042317709885537624,-0.03059895895421505,0.04635416716337204,0.20208333432674408,0.04739583283662796,123.73332977294922,0.11666666716337204,0.1770833283662796,46.1976,4.997839679358718e-06,9.996032064128258e-06
125,0.01692708395421505,0.010807291604578495,0.001220703125,-0.0048828125,-0.02031249925494194,0.07135416567325592,0.19374999403953552,0.0598958320915699,129.60000610351562,0.19166666269302368,0.15312500298023224,46.851,4.997741482965932e-06,9.995851703406815e-06
126,0.017578125,0.010091145522892475,0.0013183593982830644,-0.0061848959885537624,-0.01627604104578495,0.0729166641831398,0.18541666865348816,0.05572916567325592,124.26667022705078,0.15000000596046448,0.12812499701976776,47.8649,4.9976432865731464e-06,9.995671342685372e-06
127,0.01953125,0.00852864608168602,0.0013509114505723119,-0.00963541679084301,-0.04609375074505806,0.10729166865348816,0.15208333730697632,0.05026041716337204,125.86666870117188,0.22499999403953552,0.10625000298023224,47.7938,4.997545090180361e-06,9.995490981963929e-06
128,0.02057291753590107,0.009114583022892475,0.0012695312034338713,-0.010221353732049465,-0.0520833320915699,0.1119791641831398,0.15833333134651184,0.06354166567325592,120.0,0.1666666716337204,0.16979166865348816,47.7225,4.997446893787575e-06,9.995310621242486e-06
129,0.03203124925494194,0.01015624962747097,0.0013264974113553762,-0.02057291753590107,-0.03020833246409893,0.11562500149011612,0.16875000298023224,0.06718750298023224,134.39999389648438,0.15000000596046448,0.12552084028720856,47.445,4.99734869739479e-06,9.995130260521043e-06
130,0.03307291492819786,0.011067708022892475,0.0013183593982830644,-0.02057291753590107,-0.01549479179084301,0.11770833283662796,0.19166666269302368,0.08229167014360428,122.66666412353516,0.18333333730697632,0.12916666269302368,47.1648,4.997250501002004e-06,9.9949498997996e-06
131,0.03151041641831398,0.01113281212747097,0.0012858073459938169,-0.01901041716337204,-0.01295572891831398,0.11770833283662796,0.19895833730697632,0.07083333283662796,129.06666564941406,0.1666666716337204,0.13177083432674408,47.1778,4.997152304609219e-06,9.994769539078158e-06
132,0.03307291492819786,0.00852864608168602,0.0012858073459938169,-0.02317708358168602,-0.02773437462747097,0.12916666269302368,0.1510416716337204,0.05677083507180214,120.0,0.18333333730697632,0.12135417014360428,46.9204,4.997054108216433e-06,9.994589178356715e-06
133,0.0390625,0.012174478732049465,0.0013346354244276881,-0.02578124962747097,-0.0598958320915699,0.18541666865348816,0.1979166716337204,0.08749999850988388,132.26666259765625,0.15000000596046448,0.20416666567325592,46.837,4.996955911823648e-06,9.994408817635272e-06
134,0.04010416567325592,0.010677083395421505,0.0012858073459938169,-0.02799479104578495,-0.06354166567325592,0.18958333134651184,0.17604166269302368,0.08749999850988388,122.66666412353516,0.2083333283662796,0.140625,46.7373,4.996857715430862e-06,9.994228456913829e-06
135,0.04062499850988388,0.01002604141831398,0.0012695312034338713,-0.02916666679084301,-0.03593749925494194,0.17499999701976776,0.17916665971279144,0.07916666567325592,122.66666412353516,0.15000000596046448,0.0885416641831398,46.7542,4.996759519038076e-06,9.994048096192386e-06
136,0.04062499850988388,0.01002604141831398,0.0012695312034338713,-0.02942708320915699,-0.02291666716337204,0.17499999701976776,0.16875000298023224,0.0885416641831398,127.46666717529297,0.20000000298023224,0.11666666716337204,46.6196,4.996661322645291e-06,9.993867735470942e-06
137,0.00013860066246706992,0.007893879897892475,0.0017293294658884406,0.009480793960392475,0.00031026205397211015,0.0005950927734375,0.15625,0.010213215835392475,178.6666717529297,0.125,0.1861979216337204,15.3856,4.996563126252506e-06,9.993687374749499e-06
138,0.0002522786380723119,0.009114583022892475,0.00146484375,0.010416666977107525,-0.012369791977107525,0.0050455727614462376,0.17916665971279144,0.03085937537252903,168.53334045410156,0.13333334028720856,0.24791666865348816,30.1758,4.9964649298597195e-06,9.993507014028056e-06
139,0.0005900065298192203,0.01002604141831398,0.0015136718284338713,0.010937499813735485,-0.02864583395421505,0.02916666679084301,0.19583334028720856,0.03020833246409893,146.13333129882812,0.1666666716337204,0.234375,35.007,4.996366733466934e-06,9.993326653306613e-06
140,0.0013264974113553762,0.010937499813735485,0.0014078776584938169,0.01100260391831398,-0.02916666679084301,0.03333333507180214,0.2083333283662796,0.06197916716337204,152.53334045410156,0.15000000596046448,0.26354166865348816,37.4232,4.996268537074149e-06,9.99314629258517e-06
141,0.00572916679084301,0.009309896267950535,0.0015950520755723119,0.005175781436264515,-0.02473958395421505,0.046875,0.17604166269302368,0.06458333134651184,149.3333282470703,0.15833333134651184,0.23333333432674408,38.8847,4.996170340681363e-06,9.992965931863727e-06
142,0.01608072966337204,0.008463541977107525,0.0015950520755723119,-0.00598958320915699,-0.02135416679084301,0.07083333283662796,0.15520833432674408,0.06718750298023224,174.93333435058594,0.10000000149011612,0.2395833283662796,39.7789,4.9960721442885774e-06,9.992785571142284e-06
143,0.01718750037252903,0.008007812313735485,0.0015299479709938169,-0.0076497397385537624,-0.01679687574505806,0.08229167014360428,0.1458333283662796,0.0625,145.06666564941406,0.20000000298023224,0.25,40.2643,4.995973947895792e-06,9.992605210420841e-06
144,0.01621093787252903,0.010546875186264515,0.0014078776584938169,-0.0042317709885537624,-0.015104166232049465,0.07916666567325592,0.19166666269302368,0.06979166716337204,149.3333282470703,0.14166666567325592,0.2510416805744171,40.7866,4.995875751503006e-06,9.992424849699399e-06
145,0.01927083358168602,0.01015624962747097,0.00146484375,-0.007617187686264515,-0.02031249925494194,0.09062500298023224,0.17916665971279144,0.0677083358168602,153.60000610351562,0.15833333134651184,0.24166665971279144,41.2345,4.995777555110221e-06,9.992244488977956e-06
146,0.02786458283662796,0.0073567708022892475,0.0015787760494276881,-0.01875000074505806,-0.02890625037252903,0.1223958358168602,0.13333334028720856,0.05572916567325592,172.8000030517578,0.11666666716337204,0.20104166865348816,41.4252,4.995679358717435e-06,9.992064128256513e-06
147,0.02825520746409893,0.00768229179084301,0.0015136718284338713,-0.01901041716337204,-0.03932291641831398,0.12812499701976776,0.13750000298023224,0.06406249850988388,153.60000610351562,0.15000000596046448,0.25729167461395264,41.7532,4.995581162324649e-06,9.99188376753507e-06
148,0.02916666679084301,0.009440104477107525,0.0014241536846384406,-0.01835937425494194,-0.03697916492819786,0.12812499701976776,0.16562500596046448,0.0859375,141.86666870117188,0.15833333134651184,0.2645833194255829,41.8207,4.995482965931864e-06,9.991703406813627e-06
149,0.03046875074505806,0.010416666977107525,0.0014485677238553762,-0.01875000074505806,-0.03359375149011612,0.11874999850988388,0.1822916716337204,0.08541666716337204,154.6666717529297,0.15833333134651184,0.25729167461395264,42.1043,4.995384769539079e-06,9.991523046092184e-06
150,0.03802083432674408,0.00745442695915699,0.0016438801540061831,-0.02890625037252903,-0.01927083358168602,0.14374999701976776,0.1354166716337204,0.06875000149011612,166.39999389648438,0.11666666716337204,0.21666666865348816,42.0858,4.9952865731462925e-06,9.991342685370741e-06
151,0.03802083432674408,0.008593750186264515,0.0014973958022892475,-0.02812499925494194,-0.01770833320915699,0.15208333730697632,0.15625,0.07604166865348816,162.13333129882812,0.15000000596046448,0.25208333134651184,42.368,4.995188376753507e-06,9.991162324649298e-06
152,0.03932291641831398,0.00937500037252903,0.0014485677238553762,-0.02851562574505806,-0.01835937425494194,0.15416666865348816,0.16875000298023224,0.07656250149011612,146.13333129882812,0.15833333134651184,0.22708334028720856,42.3493,4.995090180360722e-06,9.990981963927857e-06
153,0.04010416567325592,0.010286458767950535,0.00146484375,-0.02812499925494194,-0.03854166716337204,0.16249999403953552,0.18125000596046448,0.07916666567325592,151.46665954589844,0.17499999701976776,0.26875001192092896,42.5536,4.994991983967937e-06,9.990801603206414e-06
